datetime,datetime_nano,SHFE.ni2607.open,SHFE.ni2607.high,SHFE.ni2607.low,SHFE.ni2607.close,SHFE.ni2607.volume,SHFE.ni2607.open_oi,SHFE.ni2607.close_oi
2026-01-06 10:13:00.000000000,1767665580000000000,140380,140650,140380,140650,3,2312,2310
2026-01-06 10:14:00.000000000,1767665640000000000,140650,140650,140350,140500,5,2310,2308
2026-01-06 10:30:00.000000000,1767666600000000000,140500,140930,140500,140620,5,2308,2307
2026-01-06 10:31:00.000000000,1767666660000000000,140620,140820,140620,140770,2,2307,2308
2026-01-06 10:32:00.000000000,1767666720000000000,140770,140770,140740,140740,2,2308,2309
2026-01-06 10:33:00.000000000,1767666780000000000,140740,140740,140740,140740,0,2309,2309
2026-01-06 10:34:00.000000000,1767666840000000000,140740,140740,140550,140620,6,2309,2307
2026-01-06 10:35:00.000000000,1767666900000000000,140620,140790,140620,140720,2,2307,2308
2026-01-06 10:36:00.000000000,1767666960000000000,140720,140820,140600,140820,11,2308,2308
2026-01-06 10:37:00.000000000,1767667020000000000,140820,140820,140500,140500,1,2308,2308
2026-01-06 10:38:00.000000000,1767667080000000000,140500,140500,140500,140500,0,2308,2308
2026-01-06 10:39:00.000000000,1767667140000000000,140500,140500,139980,139980,7,2308,2311
2026-01-06 10:40:00.000000000,1767667200000000000,139980,139980,139640,139830,16,2311,2311
2026-01-06 10:41:00.000000000,1767667260000000000,139830,139900,139590,139900,11,2311,2308
2026-01-06 10:42:00.000000000,1767667320000000000,139900,139900,139770,139770,2,2308,2308
2026-01-06 10:43:00.000000000,1767667380000000000,139770,140040,139770,139990,6,2308,2309
2026-01-06 10:44:00.000000000,1767667440000000000,139990,140130,139990,140130,2,2309,2310
2026-01-06 10:45:00.000000000,1767667500000000000,140130,140130,139960,140000,5,2310,2310
2026-01-06 10:46:00.000000000,1767667560000000000,140000,140230,140000,140230,1,2310,2310
2026-01-06 10:47:00.000000000,1767667620000000000,140230,140320,140230,140300,3,2310,2308
2026-01-06 10:48:00.000000000,1767667680000000000,140300,140300,140160,140240,4,2308,2306
2026-01-06 10:49:00.000000000,1767667740000000000,140240,140240,140160,140160,1,2306,2306
2026-01-06 10:50:00.000000000,1767667800000000000,140160,140500,140160,140440,4,2306,2306
2026-01-06 10:51:00.000000000,1767667860000000000,140440,140440,140440,140440,0,2306,2306
2026-01-06 10:52:00.000000000,1767667920000000000,140440,140440,140440,140440,0,2306,2306
2026-01-06 10:53:00.000000000,1767667980000000000,140440,140580,140440,140510,6,2306,2303
2026-01-06 10:54:00.000000000,1767668040000000000,140510,140600,140510,140600,1,2303,2302
2026-01-06 10:55:00.000000000,1767668100000000000,140600,140600,140540,140600,2,2302,2302
2026-01-06 10:56:00.000000000,1767668160000000000,140600,140600,140600,140600,0,2302,2302
2026-01-06 10:57:00.000000000,1767668220000000000,140600,140600,140400,140530,6,2302,2299
2026-01-06 10:58:00.000000000,1767668280000000000,140530,140570,140530,140570,4,2299,2300
2026-01-06 10:59:00.000000000,1767668340000000000,140570,140570,140570,140570,0,2300,2300
2026-01-06 11:00:00.000000000,1767668400000000000,140570,140650,140570,140650,6,2300,2305
2026-01-06 11:01:00.000000000,1767668460000000000,140650,140650,140650,140650,0,2305,2305
2026-01-06 11:02:00.000000000,1767668520000000000,140650,140650,140270,140600,3,2305,2307
2026-01-06 11:03:00.000000000,1767668580000000000,140600,140600,140600,140600,0,2307,2307
2026-01-06 11:04:00.000000000,1767668640000000000,140600,140710,140600,140710,3,2307,2308
2026-01-06 11:05:00.000000000,1767668700000000000,140710,140710,140710,140710,0,2308,2308
2026-01-06 11:06:00.000000000,1767668760000000000,140710,140780,140600,140600,2,2308,2308
2026-01-06 11:07:00.000000000,1767668820000000000,140600,140600,140600,140600,0,2308,2308
2026-01-06 11:08:00.000000000,1767668880000000000,140600,140600,140600,140600,0,2308,2308
2026-01-06 11:09:00.000000000,1767668940000000000,140600,140600,140600,140600,0,2308,2308
2026-01-06 11:10:00.000000000,1767669000000000000,140600,140810,140600,140810,4,2308,2308
2026-01-06 11:11:00.000000000,1767669060000000000,140810,140810,140810,140810,0,2308,2308
2026-01-06 11:12:00.000000000,1767669120000000000,140810,140810,140810,140810,0,2308,2308
2026-01-06 11:13:00.000000000,1767669180000000000,140810,140810,140580,140610,4,2308,2308
2026-01-06 11:14:00.000000000,1767669240000000000,140610,140610,140610,140610,0,2308,2308
2026-01-06 11:15:00.000000000,1767669300000000000,140610,140610,140610,140610,0,2308,2308
2026-01-06 11:16:00.000000000,1767669360000000000,140610,140700,140610,140690,3,2308,2308
2026-01-06 11:17:00.000000000,1767669420000000000,140690,140690,140640,140640,2,2308,2308
2026-01-06 11:18:00.000000000,1767669480000000000,140640,140640,140640,140640,0,2308,2308
2026-01-06 11:19:00.000000000,1767669540000000000,140640,141000,140640,140820,4,2308,2307
2026-01-06 11:20:00.000000000,1767669600000000000,140820,140950,140820,140900,3,2307,2308
2026-01-06 11:21:00.000000000,1767669660000000000,140900,140900,140900,140900,0,2308,2308
2026-01-06 11:22:00.000000000,1767669720000000000,140900,140900,140900,140900,0,2308,2308
2026-01-06 11:23:00.000000000,1767669780000000000,140900,140900,140900,140900,0,2308,2308
2026-01-06 11:24:00.000000000,1767669840000000000,140900,140900,140900,140900,0,2308,2308
2026-01-06 11:25:00.000000000,1767669900000000000,140900,140920,140850,140850,3,2308,2307
2026-01-06 11:26:00.000000000,1767669960000000000,140850,140850,140750,140750,6,2307,2310
2026-01-06 11:27:00.000000000,1767670020000000000,140750,140750,140750,140750,0,2310,2310
2026-01-06 11:28:00.000000000,1767670080000000000,140750,140750,140750,140750,0,2310,2310
2026-01-06 11:29:00.000000000,1767670140000000000,140750,140840,140750,140840,2,2310,2311
2026-01-06 13:30:00.000000000,1767677400000000000,140840,141310,140840,141100,7,2311,2311
2026-01-06 13:31:00.000000000,1767677460000000000,141100,141100,141080,141090,4,2311,2310
2026-01-06 13:32:00.000000000,1767677520000000000,141090,141180,141090,141180,4,2310,2311
2026-01-06 13:33:00.000000000,1767677580000000000,141180,141340,141180,141330,23,2311,2315
